DynoWare,Version 3.1.2.0
Path:,C:\Users\user\Desktop\pb solid cylinder\doc\d 2\
Filename:,pb.dwd
Config ID:,pb_000.cfg
Setup ID:,0
Manipulated:,0
Filename 1:,
Filename 2:,
Date:,Monday, September 11, 2023
Time:,15:34:03
Sampling rate [Hz]:,1000
Measuring time [s]:,45
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,45001
Cycle interval:,0
Cycle No:,1
Time,Chan 1,Chan 2,Chan 3,Chan 4,Extra 1
s,Nm,N,N,N,
9.774,-11.2305,380.249,407.867,-66.5283,0
9.775,-11.5723,367.584,358.124,-72.3267,0
9.776,-11.554,381.317,386.047,-69.1223,0
9.777,-11.8103,353.851,358.429,-79.9561,0
9.778,-11.6089,347.748,393.066,-63.7817,0
9.779,-12.1277,372.314,399.933,-67.5964,0
9.78,-11.8469,363.312,374.908,-87.5854,0
9.781,-12.7991,379.181,389.709,-74.4629,0
9.782,-13.1653,348.053,390.32,-86.6699,0
9.783,-12.5122,387.878,393.372,-66.8335,0
9.784,-12.2681,353.394,413.361,-81.7871,0
9.785,-12.3901,371.399,392.151,-78.2776,0
9.786,-12.5305,386.353,391.541,-83.0078,0
9.787,-13.1775,374.908,383.759,-73.0896,0
9.788,-13.2629,360.107,396.118,-83.4656,0
9.789,-12.854,398.712,399.017,-72.0215,0
9.79,-12.6221,377.502,413.971,-82.2449,0
9.791,-12.1033,372.772,393.677,-65.6128,0
9.792,-12.4023,363.007,401.306,-76.5991,0
9.793,-11.8408,393.677,383.606,-68.2068,0
9.794,-12.4146,401.154,425.568,-84.3811,0
9.795,-12.5732,368.347,377.808,-74.3103,0
9.796,-12.384,367.737,396.881,-72.937,0
9.797,-12.5549,377.197,369.415,-75.2258,0
9.798,-12.8113,388.794,388.184,-79.4983,0
9.799,-12.1399,369.415,397.186,-70.8008,0
9.8,-13.1042,369.873,383.911,-87.2803,0
9.801,-12.6465,356.598,382.538,-69.4275,0
9.802,-11.9324,376.74,408.936,-78.2776,0
9.803,-9.73511,410.919,394.745,-44.4031,0
9.804,-10.3333,403.9,412.292,-52.0325,0
9.805,-11.9019,387.878,337.372,-50.5066,0
9.806,-12.1948,376.587,372.009,-73.7,0
9.807,-12.8235,368.652,373.688,-79.3457,0
9.808,-11.7493,370.331,391.846,-70.8008,0
9.809,-11.2915,370.178,388.489,-63.9343,0
9.81,-11.0168,394.745,405.273,-60.5774,0
9.811,-10.6445,429.077,404.358,-58.2886,0
9.812,-9.44214,410.309,404.51,-28.6865,0
9.813,-8.72803,442.047,414.886,-24.4141,0
9.814,-6.97632,445.557,382.996,-10.6812,0
9.815,-6.33545,452.881,404.816,-6.40869,0
9.816,-5.41382,437.927,399.17,-4.42505,0
9.817,-4.32739,456.238,386.2,10.5286,0
9.818,-3.68042,481.11,392.609,18.9209,0
9.819,-4.02832,486.908,394.897,30.0598,0
9.82,-1.92261,516.815,374.146,50.354,0
9.821,-2.27661,482.635,413.055,29.9072,0
9.822,-3.36304,452.881,408.02,40.2832,0
9.823,-2.87476,446.472,393.677,25.6348,0
9.824,-3.21045,475.006,406.494,38.2996,0
9.825,-5.81055,435.791,414.124,-13.1226,0
9.826,-5.19409,448.456,385.132,7.01904,0
9.827,-3.83911,491.638,431.671,24.8718,0
9.828,-3.89404,465.546,428.314,11.4441,0
9.829,-2.34375,551.3,385.437,44.4031,0
9.83,-8.46558,397.186,423.889,-40.741,0
9.831,-9.28955,390.778,409.546,-35.2478,0
9.832,-9.39331,384.369,404.205,-44.8608,0
9.833,-10.614,402.374,388.184,-48.5229,0
9.834,-10.7361,407.562,394.44,-67.749,0
9.835,-10.4126,373.535,386.353,-47.76,0
9.836,-10.7788,392.151,391.693,-46.2341,0
9.837,-10.1501,385.437,375.977,-55.0842,0
9.838,-10.3333,376.892,366.821,-58.2886,0
9.839,-11.615,378.418,385.742,-78.4302,0
9.84,-12.0178,367.889,391.388,-61.3403,0
9.841,-11.1389,375.366,370.941,-71.4111,0
9.842,-12.4634,399.017,407.867,-76.5991,0
9.843,-11.2915,384.521,413.513,-71.5637,0
9.844,-13.1165,359.344,407.867,-77.5146,0
9.845,-12.5549,381.317,414.886,-84.9915,0
9.846,-12.1216,414.429,442.81,-73.0896,0
9.847,-12.3291,390.32,394.592,-78.5828,0
9.848,-12.3352,385.284,413.361,-75.3784,0
9.849,-12.3657,401.611,395.355,-70.4956,0
9.85,-13.0676,368.5,417.48,-87.738,0
9.851,-12.6038,408.63,389.709,-71.106,0
9.852,-12.2803,388.489,408.478,-85.6018,0
9.853,-12.0544,384.674,401.306,-61.3403,0
9.854,-11.7798,377.502,402.679,-72.4792,0
9.855,-11.2671,400.391,406.036,-63.0188,0
9.856,-10.2539,409.698,394.897,-58.7463,0
9.857,-10.9741,409.241,417.175,-72.7844,0
9.858,-10.2661,413.208,402.374,-42.572,0
9.859,-9.04541,396.729,398.865,-41.9617,0
9.86,-8.13599,427.856,400.238,-22.1252,0
9.861,-7.73315,425.11,419.159,-30.2124,0
9.862,-5.46875,470.886,407.562,10.2234,0
9.863,-3.08228,516.205,417.633,37.8418,0
9.864,-1.39771,497.284,421.753,34.9426,0
9.865,-0.561523,556.183,392.456,58.5938,0
9.866,-1.47705,582.886,380.096,54.9316,0
9.867,-6.87256,446.93,427.551,-19.6838,0
9.868,-8.06885,394.745,423.279,-27.4658,0
9.869,-9.42383,415.039,409.393,-54.4739,0
9.87,-9.14307,435.028,428.314,-39.3677,0
9.871,-7.48291,434.875,424.805,-18.9209,0
9.872,-5.46875,459.29,414.276,17.2424,0
9.873,-4.1687,513,410.919,5.0354,0
9.874,-4.31519,450.745,388.031,25.7874,0
9.875,-3.80249,445.404,385.742,11.7493,0
9.876,-2.84424,435.638,376.129,19.3787,0
9.877,-3.74756,418.549,399.628,24.8718,0
9.878,-3.49731,440.369,415.955,20.9045,0
9.879,-3.15552,420.532,385.284,26.0925,0
9.88,-2.31323,421.753,405.273,37.6892,0
9.881,-0.457764,467.834,390.93,53.5583,0
9.882,-1.19629,451.508,377.655,39.2151,0
9.883,-3.59497,420.837,430.45,16.6321,0
9.884,-2.75269,416.26,398.407,31.8909,0
9.885,-0.823975,443.268,382.08,49.8962,0
9.886,-3.24707,440.826,383.759,28.8391,0
9.887,-2.23999,469.208,381.927,19.8364,0
9.888,-1.08032,449.371,395.508,47.6074,0
9.889,-2.69775,434.57,393.066,47.4548,0
9.89,-1.25122,459.9,439.758,41.9617,0
9.891,1.15967,519.714,446.93,90.4846,0
9.892,1.53198,477.142,439.301,77.3621,0
9.893,-2.771,434.113,395.508,56.7627,0
9.894,-3.9917,430.45,392.609,10.9863,0
9.895,-8.09326,372.62,368.652,-16.7847,0
9.896,-7.62329,422.974,409.088,-23.6511,0
9.897,-7.15332,399.933,405.579,0.915527,0
9.898,-8.64258,366.669,396.729,-31.8909,0
9.899,-11.3403,360.413,361.023,-73.5474,0
9.9,-11.4319,364.685,366.821,-75.531,0
9.901,-12.4756,372.162,351.41,-86.3647,0
9.902,-12.5061,342.102,388.184,-67.2913,0
9.903,-13.1714,337.677,380.707,-83.4656,0
9.904,-13.501,349.884,395.813,-81.7871,0
9.905,-12.4695,399.017,391.998,-82.3975,0
9.906,-13.7146,356.293,399.323,-97.9614,0
9.907,-13.7268,370.483,393.829,-91.7053,0
9.908,-13.5864,386.81,409.241,-94.6045,0
9.909,-13.9526,381.012,399.17,-87.4329,0
9.91,-13.5132,357.361,391.846,-99.1821,0
9.911,-14.2761,358.124,400.848,-87.8906,0
9.912,-14.093,362.701,395.508,-88.9587,0
9.913,-13.8733,390.472,403.748,-89.1113,0
9.914,-13.6536,372.467,407.562,-89.4165,0
9.915,-13.1042,377.502,405.731,-85.4492,0
9.916,-12.0605,372.009,402.374,-72.6318,0
9.917,-12.8479,375.519,415.344,-74.9207,0
9.918,-12.6648,387.726,423.737,-83.4656,0
9.919,-13.9038,361.176,404.358,-86.0596,0
9.92,-13.3789,347.137,416.107,-82.3975,0
9.921,-12.677,367.737,379.639,-86.6699,0
9.922,-12.97,390.167,405.731,-79.4983,0
9.923,-11.2366,370.026,405.731,-63.324,0
9.924,-12.4817,375.977,395.355,-69.7327,0
9.925,-10.3882,421.143,420.074,-52.0325,0
9.926,-7.27539,432.739,418.396,-21.0571,0
9.927,-8.90503,402.832,372.467,-21.8201,0
9.928,-9.27734,413.513,429.077,-50.9644,0
9.929,-10.5347,392.914,340.881,-56.6101,0
9.93,-11.7859,411.987,384.216,-73.5474,0
9.931,-12.4939,365.295,396.729,-68.8171,0
9.932,-12.3169,403.137,409.851,-70.0378,0
9.933,-12.03,375.214,402.832,-72.3267,0
9.934,-12.3779,365.601,414.734,-73.3948,0
9.935,-11.2488,357.361,411.377,-72.6318,0
9.936,-11.6272,394.745,403.137,-63.4766,0
9.937,-11.7065,385.895,404.053,-71.8689,0
9.938,-11.1328,357.513,397.797,-55.542,0
9.939,-10.8154,374.146,372.925,-54.7791,0
9.94,-11.5967,360.26,398.102,-63.0188,0
9.941,-11.3953,339.661,383.606,-61.3403,0
9.942,-11.1328,362.396,365.753,-69.4275,0
9.943,-11.5967,353.394,397.034,-56.3049,0
9.944,-11.5906,375.824,396.576,-65.4602,0
9.945,-11.1633,390.472,392.761,-51.8799,0
9.946,-10.8215,368.042,388.641,-63.7817,0
9.947,-10.2539,393.066,381.317,-54.0161,0
9.948,-11.0596,346.375,390.93,-58.2886,0
9.949,-11.6089,378.418,384.521,-54.1687,0
9.95,-11.084,386.81,396.118,-60.73,0
9.951,-9.99756,384.674,398.712,-44.4031,0
9.952,-10.4248,377.502,396.576,-51.4221,0
9.953,-9.13696,426.483,429.993,-29.2969,0
9.954,-9.04541,398.102,393.982,-38.9099,0
9.955,-10.6506,427.856,424.042,-59.2041,0
9.956,-9.22852,399.17,429.23,-47.3022,0
9.957,-10.1379,369.873,391.998,-45.6238,0
9.958,-9.17969,416.26,433.502,-34.6375,0
9.959,-7.71484,415.344,408.173,-33.4167,0
9.96,-7.62939,429.382,412.903,-21.2097,0
9.961,-8.38623,414.429,409.393,-30.5176,0
9.962,-8.6731,418.396,405.273,-24.4141,0
9.963,-8.78296,424.652,410.461,-43.6401,0
9.964,-8.36792,419.922,408.63,-21.0571,0
9.965,-8.30688,434.723,403.748,-35.4004,0
9.966,-9.69238,415.039,404.205,-30.9753,0
9.967,-7.8125,470.734,427.551,-29.6021,0
9.968,-7.82471,460.663,416.87,-21.0571,0
9.969,-7.56836,437.317,428.162,-8.39233,0
9.97,-6.98853,444.489,404.51,-15.564,0
9.971,-7.41577,470.276,420.837,-4.11987,0
9.972,-7.78198,459.442,429.535,-28.5339,0
9.973,-7.32422,464.935,406.189,-8.39233,0
9.974,-7.76978,441.437,445.404,-15.4114,0
9.975,-7.51343,500.031,441.895,-16.9373,0
9.976,-7.20825,478.21,426.636,-13.2751,0
9.977,-6.80542,497.742,441.742,0.152588,0
9.978,-6.06079,433.044,421.6,0.457764,0
9.979,-7.20825,476.379,416.87,7.62939,0
9.98,-7.27539,457.001,415.497,-18.3105,0
9.981,-6.84814,433.044,409.851,-3.50952,0
9.982,-6.19507,464.63,431.213,-9.30786,0
9.983,-6.03638,441.895,417.938,-6.10352,0
9.984,-6.53076,460.51,418.243,-1.98364,0
9.985,-5.3833,473.938,416.26,1.83105,0
9.986,-5.32227,448.761,430.145,8.8501,0
